iteration,mode,PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,w/b,b/a,SCM%,CAGG%,FAGG%,PC%,FA%,SC%,total_binder,pred_7day,pred_28day,pred_56day,gwp,gwp_gap,str_margin,feasible
19,RESTART#1,164.0,0.0,200.0,1350.0,1850.0,220.0,0.0,50.0,50.0,250.0,0.6044,0.11375,0.54945,0.57812,0.42188,0.45055,0.0,0.54945,364.0,33.42,47.53,53.88,235.03,28.75,2.53,True
20,exploit,164.0,0.0,215.0,1365.0,1865.0,220.0,0.0,55.0,50.0,250.0,0.58047,0.11734,0.56728,0.5774,0.4226,0.43272,0.0,0.56728,379.0,34.01,50.03,54.98,239.08,32.8,5.03,True
21,exploit,164.0,0.0,230.0,1380.0,1880.0,205.0,0.0,55.0,80.0,250.0,0.5203,0.12086,0.58376,0.57669,0.42331,0.41624,0.0,0.58376,394.0,34.72,51.8,58.12,243.14,36.86,6.8,True
22,exploit,164.0,0.0,245.0,1395.0,1895.0,190.0,0.0,55.0,110.0,250.0,0.46455,0.12432,0.59902,0.57599,0.42401,0.40098,0.0,0.59902,409.0,35.84,53.36,58.16,247.19,40.91,8.36,True
23,exploit,164.0,0.0,225.0,1410.0,1910.0,175.0,0.0,55.0,110.0,250.0,0.44987,0.11717,0.57841,0.5753,0.4247,0.42159,0.0,0.57841,389.0,35.42,53.47,58.14,242.01,35.73,8.47,True
24,exploit,164.0,0.0,205.0,1425.0,1925.0,160.0,0.0,55.0,110.0,250.0,0.4336,0.11015,0.55556,0.57463,0.42537,0.44444,0.0,0.55556,369.0,35.64,52.69,57.71,236.82,30.54,7.69,True
25,exploit,164.0,0.0,190.0,1440.0,1940.0,153.0,0.0,55.0,140.0,250.0,0.4322,0.10473,0.53672,0.57396,0.42604,0.46328,0.0,0.53672,354.0,35.72,51.93,57.82,232.95,26.67,6.93,True
26,exploit,170.0,0.0,180.0,1410.0,1910.0,153.0,0.0,55.0,140.0,250.0,0.43714,0.10542,0.51429,0.5753,0.4247,0.48571,0.0,0.51429,350.0,35.75,51.95,57.86,236.41,30.13,6.95,True
27,exploit,164.0,0.0,195.0,1425.0,1925.0,153.0,0.0,55.0,170.0,250.0,0.42618,0.10716,0.54318,0.57463,0.42537,0.45682,0.0,0.54318,359.0,36.03,52.13,57.74,234.18,27.9,7.13,True
28,exploit,164.0,0.0,210.0,1440.0,1940.0,153.0,0.0,55.0,170.0,250.0,0.40909,0.11065,0.5615,0.57396,0.42604,0.4385,0.0,0.5615,374.0,36.2,51.87,58.01,238.23,31.95,6.87,True
29,exploit,164.0,0.0,225.0,1455.0,1955.0,153.0,0.0,55.0,170.0,250.0,0.39332,0.11408,0.57841,0.57331,0.42669,0.42159,0.0,0.57841,389.0,36.9,52.89,57.51,242.29,36.01,7.89,True
30,exploit,164.0,0.0,225.0,1455.0,1955.0,153.0,0.0,55.0,170.0,250.0,0.39332,0.11408,0.57841,0.57331,0.42669,0.42159,0.0,0.57841,389.0,36.9,52.89,57.51,242.29,36.01,7.89,True
