iteration,mode,PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,w/b,b/a,SCM%,CAGG%,FAGG%,PC%,FA%,SC%,total_binder,pred_7day,pred_28day,pred_56day,gwp,gwp_gap,str_margin,feasible
11,exploit,164.0,0.0,220.0,1400.0,1900.0,155.0,5.0,70.0,50.0,300.0,0.40365,0.11636,0.57292,0.57576,0.42424,0.42708,0.0,0.57292,384.0,35.85,51.15,56.56,240.62,28.26,1.15,True
12,exploit,164.0,0.0,230.0,1400.0,1900.0,153.0,5.0,70.0,50.0,300.0,0.38832,0.11939,0.58376,0.57576,0.42424,0.41624,0.0,0.58376,394.0,35.99,51.7,57.96,243.26,30.9,1.7,True
13,exploit,164.0,0.0,240.0,1400.0,1900.0,153.0,5.0,70.0,50.0,300.0,0.37871,0.12242,0.59406,0.57576,0.42424,0.40594,0.0,0.59406,404.0,35.74,51.47,57.3,245.9,33.54,1.47,True
14,exploit,164.0,0.0,250.0,1400.0,1900.0,153.0,5.0,70.0,50.0,300.0,0.36957,0.12545,0.60386,0.57576,0.42424,0.39614,0.0,0.60386,414.0,35.31,51.38,57.24,248.54,36.18,1.38,True
15,exploit,164.0,0.0,260.0,1400.0,1900.0,153.0,5.0,70.0,50.0,300.0,0.36085,0.12848,0.61321,0.57576,0.42424,0.38679,0.0,0.61321,424.0,35.81,51.28,56.82,251.18,38.82,1.28,True
16,exploit,164.0,0.0,270.0,1400.0,1900.0,153.0,5.0,70.0,50.0,300.0,0.35253,0.13152,0.62212,0.57576,0.42424,0.37788,0.0,0.62212,434.0,35.74,51.3,56.27,253.82,41.46,1.3,True
17,exploit,164.0,0.0,280.0,1400.0,1900.0,153.0,5.0,70.0,50.0,400.0,0.34459,0.13455,0.63063,0.57576,0.42424,0.36937,0.0,0.63063,444.0,36.74,52.15,57.32,256.46,44.1,2.15,True
18,exploit,164.0,0.0,290.0,1400.0,1900.0,153.0,5.0,70.0,50.0,400.0,0.337,0.13758,0.63877,0.57576,0.42424,0.36123,0.0,0.63877,454.0,36.7,52.38,57.75,259.1,46.74,2.38,True
19,exploit,164.0,0.0,300.0,1400.0,1900.0,153.0,5.0,70.0,50.0,400.0,0.32974,0.14061,0.64655,0.57576,0.42424,0.35345,0.0,0.64655,464.0,36.65,52.38,57.75,261.74,49.38,2.38,True
20,exploit,164.0,0.0,310.0,1400.0,1900.0,153.0,5.0,70.0,50.0,400.0,0.32278,0.14364,0.65401,0.57576,0.42424,0.34599,0.0,0.65401,474.0,36.99,52.8,57.98,264.38,52.02,2.8,True
21,exploit,164.0,0.0,320.0,1400.0,1900.0,153.0,5.0,70.0,50.0,400.0,0.31612,0.14667,0.66116,0.57576,0.42424,0.33884,0.0,0.66116,484.0,37.44,53.53,58.43,267.02,54.66,3.53,True
22,exploit,164.0,0.0,335.0,1400.0,1900.0,153.0,5.0,70.0,50.0,400.0,0.30661,0.15121,0.67134,0.57576,0.42424,0.32866,0.0,0.67134,499.0,37.71,54.25,58.96,270.98,58.62,4.25,True
23,exploit,164.0,0.0,345.0,1400.0,1900.0,153.0,5.0,70.0,50.0,400.0,0.30059,0.15424,0.6778,0.57576,0.42424,0.3222,0.0,0.6778,509.0,37.71,54.25,58.96,273.62,61.26,4.25,True
24,exploit,164.0,0.0,360.0,1400.0,1900.0,153.0,5.0,70.0,50.0,400.0,0.29198,0.15879,0.68702,0.57576,0.42424,0.31298,0.0,0.68702,524.0,38.02,54.3,58.89,277.58,65.22,4.3,True
25,exploit,164.0,0.0,370.0,1400.0,1900.0,153.0,5.0,70.0,80.0,400.0,0.28652,0.16182,0.69288,0.57576,0.42424,0.30712,0.0,0.69288,534.0,38.2,55.6,59.52,280.22,67.86,5.6,True
26,exploit,164.0,0.0,380.0,1400.0,1900.0,153.0,5.0,70.0,90.0,400.0,0.28125,0.16485,0.69853,0.57576,0.42424,0.30147,0.0,0.69853,544.0,38.09,54.67,58.64,282.86,70.5,4.67,True
27,exploit,164.0,0.0,300.0,1500.0,2000.0,153.0,5.0,70.0,120.0,400.0,0.32974,0.13257,0.64655,0.57143,0.42857,0.35345,0.0,0.64655,464.0,37.15,52.09,57.48,262.37,50.01,2.09,True
28,exploit,164.0,0.0,310.0,1550.0,2050.0,153.0,5.0,70.0,120.0,400.0,0.32278,0.13167,0.65401,0.56944,0.43056,0.34599,0.0,0.65401,474.0,37.04,52.54,58.37,265.33,52.97,2.54,True
29,exploit,164.0,0.0,320.0,1550.0,2050.0,153.0,5.0,70.0,120.0,400.0,0.31612,0.13444,0.66116,0.56944,0.43056,0.33884,0.0,0.66116,484.0,37.55,53.28,58.82,267.97,55.61,3.28,True
30,exploit,164.0,0.0,330.0,1550.0,2050.0,153.0,5.0,70.0,120.0,400.0,0.30972,0.13722,0.66802,0.56944,0.43056,0.33198,0.0,0.66802,494.0,37.55,53.55,58.93,270.61,58.25,3.55,True
