iteration,mode,PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,w/b,b/a,SCM%,CAGG%,FAGG%,PC%,FA%,SC%,total_binder,pred_7day,pred_28day,pred_56day,gwp,gwp_gap,str_margin,feasible
16,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
17,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
18,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
19,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
20,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
21,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
22,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
23,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
24,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
25,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
26,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
27,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
28,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
29,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
30,exploit,205.0,0.0,520.0,1350.0,1850.0,213.0,2.0,0.0,52.0,600.0,0.29379,0.22656,0.71724,0.57812,0.42188,0.28276,0.0,0.71724,725.0,44.49,62.25,69.45,362.48,,7.25,True
