iteration,mode,PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,w/b,b/a,SCM%,CAGG%,FAGG%,PC%,FA%,SC%,total_binder,pred_7day,pred_28day,pred_56day,gwp,gwp_gap,str_margin,feasible
13,RESTART#1,170.0,0.0,300.0,1350.0,1850.0,200.0,2.0,100.0,15.0,200.0,0.42553,0.14688,0.6383,0.57812,0.42188,0.3617,0.0,0.6383,470.0,31.97,49.72,54.89,267.72,77.71,9.72,True
14,exploit,164.0,0.0,315.0,1350.0,1850.0,200.0,2.0,100.0,15.0,200.0,0.41754,0.14969,0.65762,0.57812,0.42188,0.34238,0.0,0.65762,479.0,32.86,50.47,55.87,265.39,75.38,10.47,True
15,exploit,164.0,0.0,315.0,1350.0,1850.0,200.0,2.0,100.0,15.0,200.0,0.41754,0.14969,0.65762,0.57812,0.42188,0.34238,0.0,0.65762,479.0,32.86,50.47,55.87,265.39,75.38,10.47,True
16,exploit,164.0,0.0,335.0,1350.0,1850.0,200.0,2.0,100.0,15.0,200.0,0.4008,0.15594,0.67134,0.57812,0.42188,0.32866,0.0,0.67134,499.0,33.76,51.02,55.39,270.67,80.66,11.02,True
17,exploit,164.0,0.0,315.0,1350.0,1850.0,200.0,2.0,100.0,15.0,300.0,0.41754,0.14969,0.65762,0.57812,0.42188,0.34238,0.0,0.65762,479.0,32.88,50.49,55.9,265.39,75.38,10.49,True
18,exploit,164.0,0.0,295.0,1350.0,1850.0,200.0,2.0,100.0,15.0,400.0,0.43573,0.14344,0.6427,0.57812,0.42188,0.3573,0.0,0.6427,459.0,32.22,50.15,54.88,260.11,70.1,10.15,True
19,exploit,164.0,0.0,310.0,1350.0,1850.0,200.0,2.0,100.0,15.0,500.0,0.42194,0.14813,0.65401,0.57812,0.42188,0.34599,0.0,0.65401,474.0,33.36,51.14,55.77,264.07,74.06,11.14,True
20,exploit,164.0,0.0,295.0,1350.0,1850.0,200.0,2.0,100.0,15.0,600.0,0.43573,0.14344,0.6427,0.57812,0.42188,0.3573,0.0,0.6427,459.0,32.83,50.5,55.0,260.11,70.1,10.5,True
21,exploit,164.0,0.0,280.0,1350.0,1850.0,200.0,2.0,100.0,15.0,700.0,0.45045,0.13875,0.63063,0.57812,0.42188,0.36937,0.0,0.63063,444.0,32.78,50.51,54.97,256.15,66.14,10.51,True
22,exploit,164.0,0.0,265.0,1350.0,1850.0,200.0,2.0,100.0,15.0,768.0,0.4662,0.13406,0.61772,0.57812,0.42188,0.38228,0.0,0.61772,429.0,32.87,51.18,55.57,252.19,62.18,11.18,True
23,exploit,164.0,0.0,250.0,1350.0,1850.0,210.0,2.0,100.0,15.0,768.0,0.50725,0.12937,0.60386,0.57812,0.42188,0.39614,0.0,0.60386,414.0,31.65,48.9,54.81,248.23,58.22,8.9,True
24,exploit,164.0,0.0,235.0,1350.0,1850.0,220.0,2.0,100.0,15.0,768.0,0.55138,0.12469,0.58897,0.57812,0.42188,0.41103,0.0,0.58897,399.0,31.38,47.93,54.76,244.27,54.26,7.93,True
25,exploit,164.0,0.0,220.0,1350.0,1850.0,230.0,2.0,100.0,15.0,768.0,0.59896,0.12,0.57292,0.57812,0.42188,0.42708,0.0,0.57292,384.0,31.04,46.08,50.12,240.31,50.3,6.08,True
26,exploit,164.0,0.0,205.0,1350.0,1850.0,240.0,2.0,100.0,15.0,768.0,0.65041,0.11531,0.55556,0.57812,0.42188,0.44444,0.0,0.55556,369.0,30.54,45.45,49.09,236.35,46.34,5.45,True
27,exploit,164.0,0.0,190.0,1350.0,1850.0,250.0,2.0,100.0,15.0,768.0,0.70621,0.11063,0.53672,0.57812,0.42188,0.46328,0.0,0.53672,354.0,30.37,45.09,48.86,232.39,42.38,5.09,True
