iteration,mode,PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,w/b,b/a,SCM%,CAGG%,FAGG%,PC%,FA%,SC%,total_binder,pred_7day,pred_28day,pred_56day,gwp,gwp_gap,str_margin,feasible
11,exploit,185.0,40.0,385.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.25082,0.19062,0.69672,0.57812,0.42188,0.30328,0.06557,0.63115,610.0,36.85,55.08,59.9,319.0,62.0,0.08,True
12,exploit,205.0,40.0,355.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.255,0.1875,0.65833,0.57812,0.42188,0.34167,0.06667,0.59167,600.0,37.05,55.59,59.96,332.04,75.04,0.59,True
13,exploit,185.0,40.0,335.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.27321,0.175,0.66964,0.57812,0.42188,0.33036,0.07143,0.59821,560.0,38.2,56.53,59.82,305.8,48.8,1.53,True
14,exploit,165.0,40.0,355.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.27321,0.175,0.70536,0.57812,0.42188,0.29464,0.07143,0.63393,560.0,38.32,55.69,59.49,290.12,33.12,0.69,True
15,exploit,164.0,40.0,375.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.26425,0.18094,0.71675,0.57812,0.42188,0.28325,0.06908,0.64767,579.0,38.03,55.38,59.59,294.35,37.35,0.38,True
16,exploit,164.0,40.0,365.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.26889,0.17781,0.71178,0.57812,0.42188,0.28822,0.0703,0.64148,569.0,38.42,55.85,59.87,291.71,34.71,0.85,True
17,exploit,164.0,40.0,355.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.2737,0.17469,0.70662,0.57812,0.42188,0.29338,0.07156,0.63506,559.0,38.57,55.68,59.49,289.07,32.07,0.68,True
18,exploit,164.0,40.0,375.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.26425,0.18094,0.71675,0.57812,0.42188,0.28325,0.06908,0.64767,579.0,38.03,55.38,59.59,294.35,37.35,0.38,True
19,exploit,164.0,40.0,365.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.26889,0.17781,0.71178,0.57812,0.42188,0.28822,0.0703,0.64148,569.0,38.42,55.85,59.87,291.71,34.71,0.85,True
20,exploit,164.0,40.0,365.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.26889,0.17781,0.71178,0.57812,0.42188,0.28822,0.0703,0.64148,569.0,38.42,55.85,59.87,291.71,34.71,0.85,True
21,exploit,164.0,40.0,365.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.26889,0.17781,0.71178,0.57812,0.42188,0.28822,0.0703,0.64148,569.0,38.42,55.85,59.87,291.71,34.71,0.85,True
22,exploit,164.0,40.0,365.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.26889,0.17781,0.71178,0.57812,0.42188,0.28822,0.0703,0.64148,569.0,38.42,55.85,59.87,291.71,34.71,0.85,True
23,exploit,164.0,40.0,365.0,1350.0,1850.0,153.0,2.0,0.0,32.0,200.0,0.26889,0.17781,0.71178,0.57812,0.42188,0.28822,0.0703,0.64148,569.0,38.42,55.85,59.87,291.71,34.71,0.85,True
24,exploit,240.0,0.0,330.0,1350.0,1850.0,155.0,2.0,0.0,30.0,250.0,0.27193,0.17813,0.57895,0.57812,0.42188,0.42105,0.0,0.57895,570.0,38.05,55.69,59.59,349.0,92.0,0.69,True
25,exploit,235.0,0.0,335.0,1350.0,1850.0,153.0,2.0,0.0,30.0,200.0,0.26842,0.17813,0.58772,0.57812,0.42188,0.41228,0.0,0.58772,570.0,38.0,55.69,59.56,345.08,88.08,0.69,True
26,exploit,230.0,0.0,340.0,1350.0,1850.0,153.0,2.0,0.0,30.0,200.0,0.26842,0.17813,0.59649,0.57812,0.42188,0.40351,0.0,0.59649,570.0,37.99,55.69,59.56,341.16,84.16,0.69,True
27,exploit,230.0,0.0,340.0,1350.0,1850.0,153.0,2.0,0.0,30.0,200.0,0.26842,0.17813,0.59649,0.57812,0.42188,0.40351,0.0,0.59649,570.0,37.99,55.69,59.56,341.16,84.16,0.69,True
28,exploit,220.0,0.0,350.0,1350.0,1850.0,153.0,2.0,0.0,30.0,200.0,0.26842,0.17813,0.61404,0.57812,0.42188,0.38596,0.0,0.61404,570.0,37.75,55.73,59.86,333.32,76.32,0.73,True
29,exploit,215.0,0.0,355.0,1350.0,1850.0,153.0,2.0,0.0,30.0,200.0,0.26842,0.17813,0.62281,0.57812,0.42188,0.37719,0.0,0.62281,570.0,37.75,55.73,59.86,329.4,72.4,0.73,True
30,exploit,220.0,0.0,350.0,1350.0,1850.0,153.0,2.0,0.0,30.0,200.0,0.26842,0.17813,0.61404,0.57812,0.42188,0.38596,0.0,0.61404,570.0,37.75,55.73,59.86,333.32,76.32,0.73,True
