iteration,mode,PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,w/b,b/a,SCM%,CAGG%,FAGG%,PC%,FA%,SC%,total_binder,pred_7day,pred_28day,pred_56day,gwp,gwp_gap,str_margin,feasible
12,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
13,exploit,195.0,0.0,495.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.71739,0.57812,0.42188,0.28261,0.0,0.71739,690.0,38.47,55.45,61.03,345.4,88.4,0.45,True
14,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
15,exploit,195.0,0.0,495.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.71739,0.57812,0.42188,0.28261,0.0,0.71739,690.0,38.47,55.45,61.03,345.4,88.4,0.45,True
16,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
17,exploit,195.0,0.0,495.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.71739,0.57812,0.42188,0.28261,0.0,0.71739,690.0,38.47,55.45,61.03,345.4,88.4,0.45,True
18,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
19,exploit,195.0,0.0,495.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.71739,0.57812,0.42188,0.28261,0.0,0.71739,690.0,38.47,55.45,61.03,345.4,88.4,0.45,True
20,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
21,exploit,195.0,0.0,495.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.71739,0.57812,0.42188,0.28261,0.0,0.71739,690.0,38.47,55.45,61.03,345.4,88.4,0.45,True
22,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
23,exploit,195.0,0.0,495.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.71739,0.57812,0.42188,0.28261,0.0,0.71739,690.0,38.47,55.45,61.03,345.4,88.4,0.45,True
24,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
25,exploit,195.0,0.0,495.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.71739,0.57812,0.42188,0.28261,0.0,0.71739,690.0,38.47,55.45,61.03,345.4,88.4,0.45,True
26,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
27,exploit,195.0,0.0,495.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.71739,0.57812,0.42188,0.28261,0.0,0.71739,690.0,38.47,55.45,61.03,345.4,88.4,0.45,True
28,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
29,exploit,195.0,0.0,495.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.71739,0.57812,0.42188,0.28261,0.0,0.71739,690.0,38.47,55.45,61.03,345.4,88.4,0.45,True
30,exploit,225.0,0.0,465.0,1350.0,1850.0,168.0,2.0,0.0,32.0,200.0,0.24348,0.21563,0.67391,0.57812,0.42188,0.32609,0.0,0.67391,690.0,38.73,55.6,61.21,368.92,111.92,0.6,True
